海外-巴西葡萄牙语屏蔽词（第3行=无效汉字过滤，第4行=无效数字过滤，第5行汉字拆分）,特殊检测[0=不检测，1=乱序检测，2=同音字检测，4=字母检测(如xjp/习近平），8=社交检测]（多种检测则将数字相加，命中几个加几个）,
性友,,
秘肉,,
肉奴_,,
大y交,,
美尻,,
操B自拍,,
奶头,,
被H,,
肥鲍,,
粉逼,,
一线B,,
插B图,,
丰乳美臀,,
欧美巨炮,,
磨肛,,
耻肛,,
爽操,,
爱操,,
待操,,
名穴,,
粗,,
壮,,
肉牝奴隶,,
大乱性,,
肛插,,
双插多P,,
天然素人,,
黑,,
情趣自拍,,
插香蕉,,
国产盗摄,,
晾骚,,
淫星,,
淫美,,
淫欲肉体,,
素人撮,,
黑丝骚妇,,
竹笋乳,,
人浪逼美,,
外纯内骚,,
裙底盗摄,,
幼u,,
媚肉,,
肛肉,,
妖艳少妇,,
肉嫁,,
暴操,,
乳此多娇,,
羊角奶,,
淫Z,,
晒B,,
一起操,,
驴,,
嫩咪咪,,
淫态,,
成人站,,
舔抠,,
淫码,,
骚比,,
自插,,
亮b,,
馒头穴,,
欲娘,,
极品骚妇,,
吮,,
嫩乳美鲍,,
无毛逼,,
性玩物,,
爆双穴,,
中出解禁,,
淫孽,,
穴串插,,
淫戏,,
小毛逼,,
大奶鸡,,
极上素人,,
美丝美臀,,
冒白浆,,
无毛少女,,
漏毛,,
无限充血,,
楼凤,,
卑猥,,
性劢D,,
插到射,,
淫交,,
头交片,,
淫豪,,
娘Π资,,
双洞齐插,,
和服潮吹,,
成娱成人,,
千涩,,
淫城,,
大色哥,,
北美情趣,,
虐奸,,
贱奴,,
浓精,,
溜光巨炮,,
猛操,,
吹箫自拍,,
展穴,,
柳叶逼,,
秀毛穴,,
爱色吧,,
打枪利器,,
狂虐美女,,
酒瓶扩肛,,
素人露出,,
人小奶大,,
美B,,
东瀛绳艺,,
幼穴,,
一王两奴,,
穿乳夹阴,,
双掌进洞,,
靓乳,,
女体拷问,,
暴插,,
野外露出,,
我淫我色,,
靓逼,,
成人影院,,
干到爽,,
干b爽,,
窥艳迷辱,,
乌光枪,,
少女吞枪,,
就去嫖,,
美鲍少女,,
鬼妹潮吹,,
美女窝窝,,
美臀图片网,,
雪儿美女视频聊天室,,
超级娱乐中心,,
夜色俱乐部,,
艾呢美女图片,,
成人聊天室,,
看大秀,,
美女裸舞,,
成人视频,,
激情夫妻,,
真人绣,,
视频宝贝,,
看秀群,,
真人主播,,
激情一对一,,
请秀群,,
视频脱衣,,
丝袜聊天室,,
胡\嫡系大{,,
车模兽兽自拍视频,,
抗议中共,,
中共的死穴,,
中国难以避免陷入内乱,,
西藏如何走向独立,,
国际支持西藏网络,,
声援西藏,,
支持达赖,,
屠杀藏人,,
屠杀西藏人,,
屠杀维吾尔人,,
国际援藏网,,
蒙藏委员会,,
藏人大会,,
藏人无自治,,
九十三运动,,
台湾图博之友会,,
其美仁增,,
德桑次仁,,
次旺仁增,,
桑东・络桑丹增,,
次仁益西,,
加央多吉,,
和谐社会花似锦&科学发展势如涛&一派胡言,,
鲍彤,,
出售健卫小口径步枪,,
天地行技术论坛,,
天梯书店,,
真相调查团,,
光明网,,
神洲电影制片厂,,
清心论坛,,
花清园,,
放光明电视,,
新生网,,
圆明网,,
希望之声广播电台,,
褪党,,
你今天三退了,,
天灭珙党,,
动态网,,
自由网,,
正见网,,
紫阳,,
出售电狗,,
出售仿真手狗,,
出售军用手狗,,
出售兽用麻醉枪,,
气枪铅弹销售,,
出售自制手枪,,
买卖钢珠枪,,
麻醉枪货到付款,,
出售军用五连发手枪,,
出售火药动力钢珠枪,,
CFX气枪销售,,
出售铅弹气枪,,
出售左轮手枪,,
销售54式64式,,
高压气枪专卖,,
出售虎头双管,,
出售广州三箭气枪,,
销售工字牌汽枪,,
出售瓦斯手狗,,
进口汽狗销售,,
秃鹰汽枪货到付款,,
售枪支,,
专枪销售气枪,,
军用手枪出售,,
销售虎头猎枪,,
气枪出售,,
售高压气枪,,
售工字气枪,,
售军用手枪,,
售猎枪,,
售C,,
售枪械,,
汉人无自由&藏人无自治,,
藏人&抗议升级,,
西藏流亡政府&精神领袖&达赖喇嘛,,
暴力&镇压&唯色&藏人,,
班禅九世的圆寂之地,,
曲吉尼玛的圆寂之地,,
西藏青年大会,,
西藏青年运动,,
西藏人权和民主中心,,
西藏同胞书,,
挪威西藏之声,,
达赖返藏,,
达赖喇嘛即将返藏,,
西藏康区&示威&抗议,,
西藏康区&中共&镇压,,
文强沦为死囚后&感言,,
出售手拉鸡,,
出售圣甲虫跳刀,,
出售56式半刺刀,,
出售56军刺,,
雷管制作,,
如何做炸药,,
硝化甘油制作,,
做液体炸药,,
制作炸药,,
手枪的制造方法,,
枪械制造图纸,,
枪械制造方法,,
猎枪的制造结构图,,
气枪的制造结构图,,
手把手教做原子弹,,
硝铵炸药的制作方法,,
如何制作硝化甘油,,
黑火药的制作方法,,
教你在家做原子弹,,
抗曰游型,,
执政党的罪错&取消限制媒体跨省&取消审批制,,
促成政治改革&国家的前途和历史&废除劳教制度,,
出售金钟气枪,,
零捌政,,
零捌章,,
零捌宪政,,
零八宪政,,
零8宪,,
营救刘晓波,,
声援刘晓波,,
宪章零八,,
零捌宪章,,
零八宪z,,
0捌宪政,,
0捌宪章,,
0八宪政,,
天朝六十年编年,,
天朝60年编年史,,
高祖武帝文革三年&高祖武帝反右三年&惠帝凡是二年,,
七五事件,,
习近平&假博士,,
新唐人电视台,,
明慧资料馆,,
明慧图片网,,
慧园拾真,,
明慧周末,,
明慧周报,,
明慧广播电台,,
明慧学校,,
正悟网,,
审江大联盟,,
共产党受难者援助,,
砸你饭碗是城管&官商勾结我无罪,,
阿波罗新闻网,,
七问温家宝,,
政府丑闻&网12号披露,,
屠城,,
08县长,,
格色拉的祈祷,,
学生领袖,,
历史不会忘记,,
港支联,,
支联会,,
新疆&独立,,
坦克&进城,,
鲍朴,,
温影帝,,
习近平&假学历,,
习近平&假文凭,,
推翻中国共产党,,
推翻共产党,,
推翻中共ah,,
推翻共ah,,
胡锦涛秘密来到青岛,,
可怜的维吾尔人,,
一个解放军的1989戒严部队怎样对待军中反叛者,,
毛泽东执政春秋1949至1976,,
中国最具争议的人温家宝全传,,
中国影帝温家宝,,
失踪者的足迹文化大革命期间的青年思潮,,
七万言书,,
羟亚胺制作手册,,
羟亚胺制作教程,,
羟亚胺出售,,
羟亚胺销售,,
转让羟亚胺配方,,
求购羟亚胺,,
买卖羟亚胺,,
羟亚胺制作配方,,
出售羟亚胺,,
销售盐酸羟亚胺,,
销售羟亚胺,,
羟亚胺技术转让,,
制作羟亚胺,,
供应羟亚胺,,
出售盐酸羟亚胺,,
供应盐酸羟亚胺,,
转让盐酸羟亚胺配方,,
制作盐酸羟亚胺,,
求购盐酸羟亚胺,,
买卖盐酸羟亚胺,,
第五代中共十八大主角,,
高洁的灵魂高耀结回忆录,,
光环背后的周恩来,,
天上人间公安不敢查的秘密,,
十八大与习近平时代,,
江泽民逝世,,
江泽民去世,,
江蛤蟆死了,,
江泽民死了,,
稳夹宝,,
温家堡,,
蚊假宝,,
蚊加宝,,
胡锦掏,,
温家宝&影帝,,
中央&君主专制&民主政治体制,,
中国就无法摆脱黑暗&革命恐怖,,
薄王案&英籍保姆,,
薄熙来&皮肤癌,,
诛温贼&挺熙来,,
挺薄&重庆人民广场,,
重庆市&声援&薄熙来,,
还我薄书记&还我共同富路,,
沁园春&两会&欲与胡总逞英豪,,
重庆百万人大散步,,
百万群众挺薄,,
薄都督,,
习禁评,,
习金瓶,,
误帮国,,
误邦国,,
吾紧套,,
瘟总理,,
瘟秀秀,,
瘟嫁鸨,,
瘟假饱,,
瘟甲爆,,
瘟佳保,,
瘟加保,,
丶语,,
温秀秀,,
温家暴,,
假庆淋,,
祸国强,,
护茎套,,
护紧套,,
糊精套,,
湖锦滔,,
湖紧套,,
湖紧掏,,
胡景桃,,
胡井掏,,
胡禁逃,,
胡尽掏,,
胡锦逃,,
胡核心,,
胡河蟹,,
胡和谐,,
贡铲裆,,
共抢党,,
共铲裆,,
共惨胆,,
供铲裆,,
裆中央,,
弹劾瘟疫大行动,,
铲除贼共,,
贡铲独裁,,
政治局委员秘书透露给美国纽约时报记者,,
坛,,
决战九常委,,
十八大总理争夺战,,
维基解密之中共机密,,
薄熙来pk汪洋,,
十八大前的浑水,,
习李十八大攻略,,
从温家宝内阁到李克强内阁,,
从王立军的24小时看中国,,
薄王败局与十八大,,
胡锦涛的五朵金花,,
中共治下情色乱象,,
新公共情妇汤灿,,
中国纳粹胡锦涛,,
十八大军委席位争夺战,,
日本维吾尔协会&游行,,
法国维吾尔人联合会&游行,,
荷兰维吾尔人统一组织&游行,,
国家政权崩溃图表,,
最高层领导人关系网,,
家宝家人隐秘的财富,,
家宝家族腐败,,
温家宝家产情况,,
温家的黑金帝国,,
告全国公民书&支持政改,,
东突&镇压,,
共产党对新疆&大屠杀,,
黑大爷&异教徒,,
你的西域&我的东突,,
新疆&种族灭绝,,
新疆&宗教压迫,,
新疆人民&发起圣战,,
新疆人团结起来&弄灭北京,,
异教徒&汉族人,,
支持维吾尔人&抗议,,
中国酷刑&新疆,,
自由亚洲电台&肖合来提,,
自由亚洲电台&维语部,,
维族小偷&畜生,,
新疆维族人&畜生,,
维族人&杀人不眨眼,,
维族小偷&撒野,,
维族人&洗脑教育,,
洗脑&维吾尔人,,
新疆&低劣种族,,
新疆人&统统杀光,,
清退&驱逐&维吾尔族学生,,
新疆人&提高警惕,,
新疆人&砍人,,
新疆&不摘帽子就出去,,
抗议&远离宗教&健康成长,,
七五期间&虐杀,,
废除&双语教育,,
歧视&双语教育,,
圣战&安拉,,
安拉&劫持&飞机,,
伊吉拉特&安拉,,
伊扎布特&安拉,,
江绵恒&中国第一贪&周永康,,
江绵恒&中国第一贪&江泽民,,
江绵恒&官商一体&中共江氏,,
江绵恒&江泽民家族&贿赂,,
中革中央,,
东伊运,,
贾庆l,,
贾庆林&远华&孔丹,,
贾&38军&500多人&羁押内蒙监狱,,
贾庆林&习近平&大忌&茅台会,,
贾庆林&赖昌星&交情深厚&朱g基&走私嫌疑,,
贾庆林&38军派兵抓捕&押往内蒙古监z,,
贾庆林&关押&38军,,
贾庆林&赖昌星&福建贪官&北京做官,,
中共高层&贾氏家族&万达&股东,,
贾庆林&权钱交易&王健林,,
银色情人节,,
理性爱国,,
旅游行业,,
旅游行程,,
优博讯,,
人大法学院,,
感情色彩,,
弹性福利,,
“宠物宝宝”,,
“六四”事件民间白皮书,,
“十七大”,,
「活动通知」,,
『系统通知,,
【宠物】,,
【礼品宣传】,,
【幸运提示】,,
呼喊派,,
习主席,,
淫贼,,
奸杀,,
H你妈,,
处男,,
牛逼、,,
徒弟会,,
全范围教会,,
灵灵教,,
新约教会,,
观音法门,,
主神教,,
被立王,,
同一教,,
三班仆人派,,
灵仙真佛宗,,
天父的儿女,,
达米宣教会,,
世界以利亚福音宣教会,,
暴击,,
拦坦克车,,
溜四,,
流血n突,,
流血事件,,
六四暴动,,
六四被杀,,
六四被屠杀,,
六四被屠,,
六四参与者,,
六四惨案,,
六四曾流血,,
六四档案,,
六四的动乱,,
六四的枪声,,
六四的,,
六四的先烈,,
六四风云,,
六四感言,,
六四戒严,,
六四开枪令,,
六四流亡美国,,
六四流亡者,,
六四民运,,
六四敏感,,
六四男事件,,
六四评价,,
六四清场,,
六四天安门事件,,
六四天网,,
六四铁汉,,
控制天安门,,
六四学运,,
六四遇难者,,
六四镇压,,
六四镇压主犯,,
六四政治,,
六四之魂,,
六四中共暴行,,
六四壮士,,
六肆学子,,
六核,,
六月的坦克,,
六月四日的屠杀,,
怕坦克碾压,,
清洗坦克履带,,
六四学生运动,,
天安Men屠夫,,
天安门暴动,,
天安门暴乱,,
天安门动乱,,
天安门流亡,,
天安门事件是中共的阴谋,,
天安门血腥屠杀,,
挑六四话题,,
五月三十五日事件,,
天An门事件,,
准备戒严,,
引发六四事件,,
还李旺阳公道,,
李旺公道,,
李鹏回忆录,,
李鹏六四日记,,
刘晓波被抓,,
民运人士王丹,,
学生领袖王丹,,
悼念六四,,
澹忘了六四,,
反思六四,,
飞血六月,,
纪念六四事件,,
纪念陆四,,
o念六四,,
揭六四27年,,
解禁六4,,
解禁六四,,
柳丝祭奠,,
六四27周年,,
六四不朽,,
六四纪念日,,
六四平反,,
六四周年,,
六四烛光晚会,,
六四T光集,,
六四追思会,,
声援八九学潮,,
维园六四集会,,
无能平六四,,
营救89民运,,
昭雪六四冤案,,
六四亡灵,,
六四亡`,,
六月份禁食,,
天安门扫射,,
天安门示威,,
天安门示威游行,,
天安门双亲,,
天安TV,,
天安TV鲷[事,,
天安TV鐾纯,,
天安T前_口f,,
天安门抗议,,
中共血洗,,
中共开枪镇压,,
镇压学运,,
镇压学生,,
w紫的l言,,
赵支持学潮,,
最I天安T,,
占I天安T,,
占领天安门,,
葬身坦克履带,,
游行在天安门,,
游行示威,,
游行动乱政治,,
营救赵紫阳,,
壹九八九年,,
维园参加晚会,,
维园晚会,,
维园游行,,
维园烛光,,
维园烛光晚会,,
S@T光集,,
^食,,
^食宣言,,
军Dui的镇Ya,,
军队开枪,,
军队射杀,,
军队以坦克,,
开枪镇压,,
_,,
六四期间,,
六四前,,
六四前夕,,
六四诗选,,
六四问答,,
六四学生,,
六四以来,,
六四之后,,
六四之举,,
六月静静,,
六月三傍晚,,
六月四,,
六月四号,,
六月四日,,
陆四,,
履带碾过的身躯,,
民主大游行,,
民主女神,,
民主示威运动,,
民主\,,
木樨地,,
那次镇压,,
碾成肉泥,,
碾过躯体,,
碾压学生,,
平定暴乱,,
射击学生,,
受难的学生,,
死亡的大学生,,
坦克戒严镇压,,
坦克进城,,
坦克_往红场,,
坦克履带声,,
坦克碾人,,
坦克碾死,,
坦克碾压,,
坦克去屠杀,,
坦克上街,,
坦克无情地辗轧,,
坦克压人,,
坦克要压人,,
坦克镇压,,
坦克直接开进,,
坦克走在地上,,
g克,,
螳臂挡车,,
天安men,,
天安门,,
天安门广场,,
天安门前开口说,,
天安们学生,,
天暗门,,
天暗T,,
天网义工,,
调动军队,,
停止绝食,,
通缉学生领袖,,
屠城杀人,,
屠夫纪念堂,,
屠杀纪念,,
屠杀青年学生,,
屠杀学生,,
屠杀照片,,
屠⑶嗄W生,,
武力戒严,,
武力清,,
武力镇压,,
武装镇压学生,,
下令开枪镇压,,
学潮风波,,
学潮行为,,
学潮运动,,
学潮总策划,,
罪旱,,
罪恶的枪声,,
罪恶的广场,,
阻挡坦克,,
自89年始,,
b甲碾^,,
装甲车碾过,,
装甲部队,,
直接压死,,
直接碾过去,,
b身跆箍,,
政府的坦克,,
镇压人民,,
镇压了学生,,
镇压行动,,
镇压大学生,,
镇压大军,,
冤死英`,,
依稀的枪声,,
一九八九年,,
血液在广场,,
血腥大屠杀,,
血腥惨案,,
血红的一天,,
W生手持,,
学运领袖,,
学生身上碾压,,
学生静坐,,
学生和市民,,
学生的镇压,,
学生的迫害,,
陈达钲,,
杜宪,,
杜,,
杜延林,,
犯人苗德顺,,
方励之,,
顾义民,,
郭春平,,
黄琦,,
李旺阳,,
良知将军,,
刘国庚,,
苗德顺,,
苗德,,
浦志,,
浦志强,,
王军涛,,
魏京生,,
徐勤先,,
许家屯,,
薛飞,,
薛飞与杜宪,,
于世文,,
陈一谘,,
方励芝,,
封从德,,
27年的今天,,
27年了,,
27年前,,
27周年,,
27周年纪念,,
27周年纪念日,,
27周年祭,,
八十九块六毛四,,
点燃蜡烛,,
都穿黑衣,,
二十七年,,
27周年游行,,
悼念胡耀邦,,
二十七周年,,
二十七L年,,
二十有七载,,
二拾七年,,
该日绝食,,
公祭入狱,,
公祭赵紫阳,,
换头像三天,,
黄雀行动,,
纪念日,,
纪念晚会,,
o念晚,,
继续绝食,,
祭奠27年前,,
接力绝食,,
今夜的亡灵,,
今夜的亡`,,
速平反,,
禁止六块四,,
久跪的双膝,,
绝食行动,,
绝食静坐,,
绝食团,,
绝食运动,,
^食行,,
^食抗,,
柳丝日记,,
六块四,,
六毛四,,
六十四,,
六月那一天,,
六月那壹天,,
某年初夏,,
平反,,
请命运动,,
上街游行抗议,,
屠城纪念日,,
我是坦克人,,
献花纪念活动,,
一起穿黑衫,,
隐晦纪念,,
[晦o念,,
支援北京,,
周耗,,
烛光悼念,,
烛光集会,,
烛光晚会,,
T光悼念集,,
T光集,,
左翼联盟,,
最淫官员,,
组织集体,,
自治CP,,
自由亚洲,,
自由时报,,
自由门,,
专制政权,,
主权,,
重建帝国,,
中央日报,,
中华联邦,,
中华局域网,,
中国新民党,,
中国特工,,
中国时报,,
中国人权,,
中国公民,,
中国的陷阱,,
中国的人权,,
中俄边界新约,,
中办发,,
支持台湾,,
张志新,,
占领台湾,,
葬独,,
臧人,,
臧独,,
昝爱宗,,
援藏,,
油行,,
英国金融时报,,
印尼屠华,,
印尼事件,,
印尼暴徒,,
引起暴动,,
异议人士,,
伊力哈木,,
一党执政,,
殃视,,
颜色革命,,
阎明复,,
严家其,,
雅虎香港,,
血洗京城,,
血书,,
学百度潮,,
选国家主席,,
形式主义,,
星岛日报,,
新闻封锁,,
新华通论坛,,
辛灏年,,
小泽一郎,,
香港民主派,,
宪章,,
宪法法院,,
稀藏,,
硒藏,,
希葬,,
希藏,,
西葬,,
西奘,,
西臧,,
西脏,,
西独,,
西藏人权,,
西z,,
五毛们,,
五毛党,,
吾尔,,
维吾,,
维权联盟,,
维基百科,,
维汉,,
维多利亚公园,,
为了忘却的纪念,,
威胁论,,
网特,,
网评员,,
网络评论员,,
网络封锁,,
王维林,,
王千源,,
王超华,,
王炳章,,
亡党亡国,,
汪兆钧,,
万润南,,
万人骚动,,
万人大签名,,
湾台,,
土匪政权,,
投公,,
统一台湾,,
天按门,,
w育局,,
特供,,
特贡,,
特共,,
讨说法,,
坦克压大学生,,
谭作人,,
贪污腐败,,
台完,,
台弯,,
台军,,
台海战争,,
台海问题,,
台海统一,,
台海局势,,
台海大战,,
台毒,,
台百度湾,,
台wan,,
台du,,
苏贞昌,,
苏晓康,,
四事件,,
四风,,
司马璐,,
湛局,,
谁是新中国,,
双规,,
收复台湾,,
世界日报,,
石肖,,
十七大,,
十7大,,
圣战组织,,
沈阳军区,,
沈彤,,
社会主义灭亡,,
上中央,,
上海帮,,
杀人党,,
杀毙,,
三硝基甲苯,,
三股势力,,
三个代表,,
入联,,
入耳关,,
日本万岁,,
日本狗,,
日本帝国,,
人肉炸弹,,
人拳,,
人木又,,
热站政论网,,
群体性事件,,
群体事件,,
权贵集团,,
去中央,,
请愿,,
请命,,
清真,,
清华帮,,
清zhen,,
青天白日旗,,
强制捐款,,
强制拆除,,
启蒙派,,
七大军区,,
皮箱炸弹,,
纽约时报,,
闹独立,,
南京军区,,
南街村,,
穆罕穆德,,
木仓,,
敏主,,
抿主,,
民族矛盾,,
民竹,,
民猪,,
民珠,,
民运人士,,
民运领袖,,
民一主,,
灭亡中国,,
灭共,,
蒙古分裂分子,,
门安天,,
美联社,,
满洲第三帝国,,
满狗,,
六河蟹四,,
六和谐四,,
六氟化铀,,
六百度四,,
流血冲突,,
刘晓竹,,
刘少奇专案内幕,,
刘宾雁,,
林昭的灵魂,,
林文漪,,
劣等民族,,
列确,,
两岸战争,,
两岸三地论坛,,
两岸关系,,
廉政大论坛,,
联名上书,,
历史的伤口,,
李天羽,,
兰州军区,,
赖达,,
啦沙,,
啦萨,,
啦撒,,
拉萨,,
恐怖分子,,
空难黑匣子,,
亢议,,
军转,,
军事社,,
九学,,
九评共产党,,
九风,,
警匪,,
进攻台湾,,
金盾工程,,
戒严,,
解决台湾,,
解放台湾,,
解放军,,
截访,,
焦国标,,
蒋公纪念歌,,
姜春云,,
济南军区,,
激流中国,,
基督教科学箴言报,,
火乍,,
混帐政府,,
回族,,
回民是猪,,
回民,,
互联网审查,,
胡平,,
侯德健,,
贺卫方,,
核蛋,,
河蟹社会,,
何清涟,,
喝血社会,,
汉维,,
汉人,,
韩国狗,,
海P署,,
国家机密,,
国际特赦,,
国办发,,
规模冲突,,
广州军区,,
光复民国,,
官匪,,
购钓鱼岛,,
共和国之怒,,
共a主x,,
攻占台湾,,
公头,,
弓单,,
告全国同胞书,,
高勤荣,,
港独,,
腐败中国,,
腐败症腐,,
封锁消息,,
粉碎四人帮,,
焚烧中国国旗,,
访民,,
反华暴动,,
反腐败论坛,,
反分裂,,
反party,,
发生暴动,,
贰拾周年,,
贰拾年,,
独夫民贼,,
毒豺,,
第21集团军,,
底制,,
抵制,,
低制,,
邓小平访美,,
登陆台湾,,
党章,,
党的喉舌,,
当局严密封锁,,
弹药配方,,
丹增嘉措,,
大赦国际,,
打台湾,,
打倒中国,,
鞑子,,
哒赖,,
出现暴动,,
城管暴力执法,,
成都军区,,
陈一咨,,
陈随便,,
陈s扁,,
藏西,,
藏人,,
藏民,,
藏毒,,
藏暴乱,,
兵力部署,,
别梦成灰,,
北京军区,,
北京风波,,
北高联,,
爆zha,,
保钓组织,,
霸课,,
霸工,,
霸餐,,
罢运,,
罢学,,
罢食,,
罢考,,
罢工,,
罢饭,,
罢吃,,
罢餐,,
罢参,,
八九年,,
安拉,,
总书记,,
总参谋部,,
主席像,,
主席画像,,
朱云来,,
朱F鸡,,
朱sC,,
朱嘉明,,
朱海仑,,
周生贤,,
周锋锁,,
中央政法委,,
中纪委,,
中华帝国,,
中国当局,,
中共十八大,,
中珙,,
症腐,,
政治局常委,,
政一府,,
政付,,
政腐,,
政俯,,
政百度府,,
政zhi,,
政f,,
郑少东,,
正府,,
赵洪祝,,
张志国,,
张荣坤,,
张培莉,,
张定发,,
择民,,
则民,,
袁纯清,,
于幼军,,
由喜贵,,
伊丽莎白,,
耀邦,,
杨洁篪,,
许其亮,,
徐绍史,,
习太子,,
习明泽,,
奚国华,,
西藏3.14事件,,
吴胜利,,
吴定富,,
无官正,,
瘟家鸨,,
温如春,,
温加保,,
温宝宝,,
温x,,
温jia宝,,
温jb,,
王振华,,
王冶坪,,
王学军,,
王胜俊,,
王洛林,,
王沪宁,,
王鸿举,,
王东明,,
汪东兴,,
土共,,
屠光绍,,
F道部,,
铁凝,,
台独党,,
孙永波,,
孙家正,,
粟戎生,,
苏树林,,
宋平顺,,
沈跃跃,,
_}姆,,
钦定接班人,,
朴槿惠,,
平小邓,,
平近习,,
欧广源,,
内蒙古5.11,,
民泽江,,
孟建柱,,
毛猪席,,
毛|,,
毛相,,
毛晚年周恩来,,
毛太祖,,
毛zx,,
毛zd,,
猫贼洞,,
猫泽东,,
猫则东,,
马恺,,
马飚,,
吕祖善,,
罗箭,,
路甬祥,,
柳斌杰,,
刘志军,,
刘永清,,
刘延东,,
刘奇葆,,
林左鸣,,
林I局,,
林炎志,,
林树森,,
廖锡龙,,
栗智,,
里鹏,,
李月月鸟,,
李学举,,
李小鹏,,
李荣融,,
李沛瑶,,
李建国,,
李春城,,
老习,,
老江,,
老共,,
老j,,
靖志远,,
茳泽民,,
江浙闽,,
江浙民,,
江摄,,
江g民,,
江书记,,
江氏集团,,
江某某,,
江魔头,,
江绵康,,
江绵恒,,
江蛤蟆,,
江哥,,
江二世,,
z察院,,
贾廷安,,
黄兴国,,
黄丽满,,
黄华华,,
黄海刺胡,,
华主席,,
华国,,
胡总,,
胡温,,
胡王八,,
胡派,,
胡海清,,
胡的接班人,,
胡春华,,
胡j涛,,
国锋,,
国峰,,
郭金龙,,
V局,,
狗产蛋,,
供铲谠,,
供产,,
贡挡,,
共一产一党,,
共贪党,,
共铲,,
共产主义的幽灵,,
共惨,,
共残主义,,
共残裆,,
拱铲,,
公产党,,
工产党,,
改革历程,,
傅志寰,,
傅锐,,
锋同志,,
反共复国,,
恶党,,
杜世成,,
杜德印,,
董文A,,
丁一平,,
邓质方,,
邓笑贫,,
邓晓平,,
邓榕,,
邓朴方,,
h主席,,
党产共,,
戴秉国,,
大陆官方,,
大陆当局,,
_喇嘛,,
仇共,,
至立,,
陈同海,,
陈绍基,,
陈建国,,
陈德铭,,
陈炳德,,
常委,,
常万全,,
产党共,,
曾荫权,,
曾宪梓,,
曹长青,,
蔡武,,
蔡赴朝,,
北京政权,,
北京当局,,
暴力爱国,,
白春礼,,
阿共,,
东突厥斯坦,,
法论功,,
转法论,,
诸世纪,,
朱瑟里诺,,
中国教徒,,
哲蚌寺,,
宇明网,,
伊斯兰团,,
小昭寺,,
伪火,,
推背图,,
推bei图,,
统一教,,
炭疽病毒,,
世维会,,
十二煞星帮,,
圣母峰,,
氵去车仑,,
人类灭亡进程表,,
全能神教,,
清真寺,,
清海无上师,,
盘古,,
诺查丹玛斯,,
毛瘸腿帮,,
轮子功,,
轮法功,,
薪,,
拉卜楞寺,,
九评,,
金顶,,
集体自杀,,
活体实验,,
活佛,,
黄教,,
黑教,,
根达亚文明,,
甘丹寺,,
福音会,,
逢八必灾,,
逢9必乱,,
逢8必灾,,
法轮尊圣,,
法轮圣王,,
发论工,,
地下教会,,
大昭寺,,
大*FA弟*子,,
车仑工力,,
超越红墙,,
藏传,,
按照马雅历法,,
藏青社,,
周六性吧,,
针孔偷拍,,
招鸡,,
援助交际,,
应召女郎,,
应招妓女,,
淫亵,,
淫水爱液,,
淫术炼金士,,
淫教师,,
淫电影,,
淫荡迷情药,,
一夜情性息,,
夜勤病栋,,
野外性交,,
要色色,,
艳照门,,
